timestamp,question,yes_token,no_token,yes_bid,yes_ask,no_bid,no_ask,combined_yes_no_ask,gross_edge,fee_cost,slippage_cost,total_cost,net_edge,qualified_opportunity,status,error,previous_timestamp,previous_yes_ask,previous_no_ask,previous_gross_edge,time_delta_seconds,yes_ask_change,no_ask_change,gross_edge_change,yes_ask_change_bps,no_ask_change_bps,gross_edge_change_bps,yes_direction,no_direction,edge_direction,edge_improvement,edge_deterioration,gross_edge_positive,net_edge_positive
2026-09-21 15:40:24.135949+00:00,Will Andy Beshear win the 2028 Democratic presidential nomination?,26468656392978559668331516709623917078428425933265692717836103090220693717685,26335362363448644358593284423242327477307616743233875606762153873424287882825,0.025,0.026,0.974,0.975,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:35:37.054696+00:00,0.026,0.975,-0.0009999999999998,287.081253,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 15:45:21.194421+00:00,Will Andy Beshear win the 2028 Democratic presidential nomination?,26468656392978559668331516709623917078428425933265692717836103090220693717685,26335362363448644358593284423242327477307616743233875606762153873424287882825,0.025,0.026,0.974,0.975,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:40:24.135949+00:00,0.026,0.975,-0.0009999999999998,297.058472,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 15:50:31.315932+00:00,Will Andy Beshear win the 2028 Democratic presidential nomination?,26468656392978559668331516709623917078428425933265692717836103090220693717685,26335362363448644358593284423242327477307616743233875606762153873424287882825,0.025,0.026,0.974,0.975,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:45:21.194421+00:00,0.026,0.975,-0.0009999999999998,310.121511,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 15:52:23.934202+00:00,Will Andy Beshear win the 2028 Democratic presidential nomination?,26468656392978559668331516709623917078428425933265692717836103090220693717685,26335362363448644358593284423242327477307616743233875606762153873424287882825,0.025,0.026,0.974,0.975,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:50:31.315932+00:00,0.026,0.975,-0.0009999999999998,112.61827,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 15:53:41.944507+00:00,Will Andy Beshear win the 2028 Democratic presidential nomination?,26468656392978559668331516709623917078428425933265692717836103090220693717685,26335362363448644358593284423242327477307616743233875606762153873424287882825,0.025,0.026,0.974,0.975,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:52:23.934202+00:00,0.026,0.975,-0.0009999999999998,78.010305,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 15:54:59.558578+00:00,Will Andy Beshear win the 2028 Democratic presidential nomination?,26468656392978559668331516709623917078428425933265692717836103090220693717685,26335362363448644358593284423242327477307616743233875606762153873424287882825,0.025,0.026,0.974,0.975,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:53:41.944507+00:00,0.026,0.975,-0.0009999999999998,77.614071,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 15:56:17.627588+00:00,Will Andy Beshear win the 2028 Democratic presidential nomination?,26468656392978559668331516709623917078428425933265692717836103090220693717685,26335362363448644358593284423242327477307616743233875606762153873424287882825,0.025,0.026,0.974,0.975,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:54:59.558578+00:00,0.026,0.975,-0.0009999999999998,78.06901,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 15:57:35.405397+00:00,Will Andy Beshear win the 2028 Democratic presidential nomination?,26468656392978559668331516709623917078428425933265692717836103090220693717685,26335362363448644358593284423242327477307616743233875606762153873424287882825,0.025,0.026,0.974,0.975,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:56:17.627588+00:00,0.026,0.975,-0.0009999999999998,77.777809,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 15:58:52.765848+00:00,Will Andy Beshear win the 2028 Democratic presidential nomination?,26468656392978559668331516709623917078428425933265692717836103090220693717685,26335362363448644358593284423242327477307616743233875606762153873424287882825,0.025,0.026,0.974,0.975,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:57:35.405397+00:00,0.026,0.975,-0.0009999999999998,77.360451,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 16:00:08.723955+00:00,Will Andy Beshear win the 2028 Democratic presidential nomination?,26468656392978559668331516709623917078428425933265692717836103090220693717685,26335362363448644358593284423242327477307616743233875606762153873424287882825,0.025,0.026,0.974,0.975,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:58:52.765848+00:00,0.026,0.975,-0.0009999999999998,75.958107,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 16:01:26.007956+00:00,Will Andy Beshear win the 2028 Democratic presidential nomination?,26468656392978559668331516709623917078428425933265692717836103090220693717685,26335362363448644358593284423242327477307616743233875606762153873424287882825,0.025,0.026,0.974,0.975,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 16:00:08.723955+00:00,0.026,0.975,-0.0009999999999998,77.284001,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 16:02:43.234148+00:00,Will Andy Beshear win the 2028 Democratic presidential nomination?,26468656392978559668331516709623917078428425933265692717836103090220693717685,26335362363448644358593284423242327477307616743233875606762153873424287882825,0.025,0.026,0.974,0.975,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 16:01:26.007956+00:00,0.026,0.975,-0.0009999999999998,77.226192,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 16:04:01.299139+00:00,Will Andy Beshear win the 2028 Democratic presidential nomination?,26468656392978559668331516709623917078428425933265692717836103090220693717685,26335362363448644358593284423242327477307616743233875606762153873424287882825,0.025,0.026,0.974,0.975,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 16:02:43.234148+00:00,0.026,0.975,-0.0009999999999998,78.064991,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 13:38:52.541959+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,,,,,,,,,,,,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:16:22.627956+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 13:38:52.541959+00:00,0.011,0.99,-0.0009999999999998,2250.085997,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:17:40.404138+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:16:22.627956+00:00,0.011,0.99,-0.0009999999999998,77.776182,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:18:58.584764+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:17:40.404138+00:00,0.011,0.99,-0.0009999999999998,78.180626,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:20:18.272047+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:18:58.584764+00:00,0.011,0.99,-0.0009999999999998,79.687283,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:21:36.784840+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:20:18.272047+00:00,0.011,0.99,-0.0009999999999998,78.512793,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:22:55.924188+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:21:36.784840+00:00,0.011,0.99,-0.0009999999999998,79.139348,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:24:13.820012+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:22:55.924188+00:00,0.011,0.99,-0.0009999999999998,77.895824,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:25:34.294316+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:24:13.820012+00:00,0.011,0.99,-0.0009999999999998,80.474304,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:26:53.346410+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:25:34.294316+00:00,0.011,0.99,-0.0009999999999998,79.052094,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:28:11.540164+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:26:53.346410+00:00,0.011,0.99,-0.0009999999999998,78.193754,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:29:31.167592+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:28:11.540164+00:00,0.011,0.99,-0.0009999999999998,79.627428,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:30:50.841873+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:29:31.167592+00:00,0.011,0.99,-0.0009999999999998,79.674281,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:32:13.547227+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:30:50.841873+00:00,0.011,0.99,-0.0009999999999998,82.705354,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:33:32.619892+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:32:13.547227+00:00,0.011,0.99,-0.0009999999999998,79.072665,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:34:50.352990+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:33:32.619892+00:00,0.011,0.99,-0.0009999999999998,77.733098,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:36:08.430802+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:34:50.352990+00:00,0.011,0.99,-0.0009999999999998,78.077812,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:37:28.278732+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:36:08.430802+00:00,0.011,0.99,-0.0009999999999998,79.84793,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:38:46.313985+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:37:28.278732+00:00,0.011,0.99,-0.0009999999999998,78.035253,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:40:05.307516+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:38:46.313985+00:00,0.011,0.99,-0.0009999999999998,78.993531,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:41:24.325879+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:40:05.307516+00:00,0.011,0.99,-0.0009999999999998,79.018363,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:42:43.993686+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:41:24.325879+00:00,0.011,0.99,-0.0009999999999998,79.667807,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:44:04.600531+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:42:43.993686+00:00,0.011,0.99,-0.0009999999999998,80.606845,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:45:22.295426+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:44:04.600531+00:00,0.011,0.99,-0.0009999999999998,77.694895,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:46:39.128423+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:45:22.295426+00:00,0.011,0.99,-0.0009999999999998,76.832997,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:48:36.885993+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:46:39.128423+00:00,0.011,0.99,-0.0009999999999998,117.75757,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 14:54:32.060417+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:48:36.885993+00:00,0.011,0.99,-0.0009999999999998,355.174424,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 15:15:53.346441+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 14:54:32.060417+00:00,0.011,0.99,-0.0009999999999998,1281.286024,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 15:35:45.203893+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:15:53.346441+00:00,0.011,0.99,-0.0009999999999998,1191.857452,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 15:40:33.044667+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:35:45.203893+00:00,0.011,0.99,-0.0009999999999998,287.840774,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 15:45:29.847873+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:40:33.044667+00:00,0.011,0.99,-0.0009999999999998,296.803206,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 15:50:39.403894+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:45:29.847873+00:00,0.011,0.99,-0.0009999999999998,309.556021,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 15:52:33.128067+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:50:39.403894+00:00,0.011,0.99,-0.0009999999999998,113.724173,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 15:53:50.942126+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:52:33.128067+00:00,0.011,0.99,-0.0009999999999998,77.814059,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 15:55:08.881527+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:53:50.942126+00:00,0.011,0.99,-0.0009999999999998,77.939401,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 15:56:26.571968+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:55:08.881527+00:00,0.011,0.99,-0.0009999999999998,77.690441,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 15:57:44.388195+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:56:26.571968+00:00,0.011,0.99,-0.0009999999999998,77.816227,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
2026-09-21 15:59:01.022614+00:00,Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,0.01,0.011,0.989,0.99,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,2026-09-21 15:57:44.388195+00:00,0.011,0.99,-0.0009999999999998,76.634419,0.0,0.0,0.0,0.0,0.0,0.0,UNCHANGED,UNCHANGED,UNCHANGED,False,False,False,False
