timestamp,question,yes_token,no_token,yes_bid,yes_ask,no_bid,no_ask,combined_yes_no_ask,gross_edge,fee_cost,slippage_cost,total_cost,net_edge,qualified_opportunity,status,error
2026-09-21T17:32:51.127208+00:00,Will Jon Ossoff win the 2028 US Presidential Election?,110102705199530588976777616718115948005824665233400132417374621750887344831757,98394838816403247684221016468696784125095120854407803889228262583112436699261,0.115,0.116,0.884,0.885,1.0010000000000001,-0.001000000000000112,0.001,0.001,0.002,-0.003000000000000112,False,NO_OPPORTUNITY,
2026-09-21T17:32:51.253672+00:00,Will James Talarico win the 2028 US Presidential Election?,92909595831677784305960426832337551335132297174712723670055008600724483830120,26699870693127605012594021642110712356790266877635966965879322906179628109191,0.007,0.008,0.992,0.993,1.001,-0.0009999999999998899,0.001,0.001,0.002,-0.00299999999999989,False,NO_OPPORTUNITY,
2026-09-21T17:32:51.469228+00:00,Will Eric Trump win the 2028 US Presidential Election?,67028631656597977031363620447645908995417871899828777750494099295092202422178,92435534412344629891924787958876018882926476169555134960124357040149315497159,,0.001,0.999,,,,,,,,False,INCOMPLETE,missing_no_ask
2026-09-21T17:32:51.618147+00:00,Will Pete Hegseth win the 2028 US Presidential Election?,19127703543758281171764934244436807153695715307017908811054254126168591609122,55988424779505974483153818818889528404380009581145395352086864710928569072171,,0.001,0.999,,,,,,,,False,INCOMPLETE,missing_no_ask
2026-09-21T17:32:51.743752+00:00,Will Jalen Brunson win the 2028 US Presidential Election?,102551965884513878228913656538331960551103243325173310298991321638711054206295,25024096730843207041631203687678604497004516683590537482462688974562400646963,,0.001,0.999,,,,,,,,False,INCOMPLETE,missing_no_ask
2026-09-21T17:32:51.950352+00:00,Will Abigail Spanberger win the 2028 US Presidential Election?,26300126250638962432368126833553865841971269530697411678483716322368818562639,56204927946241537265164149462328189883020469254625443960117418316112304974602,,0.001,0.999,,,,,,,,False,INCOMPLETE,missing_no_ask
2026-09-21T17:32:52.109285+00:00,Will Hakeem Jeffries win the 2028 US Presidential Election?,27324378907862915329653747321506298712990175671811760510867365204472005456284,92680287057439870681299584384986809628158268708309296202308169106990008539739,,0.001,0.999,,,,,,,,False,INCOMPLETE,missing_no_ask
2026-09-21T17:32:52.246513+00:00,Will Elissa Slotkin win the 2028 US Presidential Election?,48603794625473459817558518297806850992009615470611080215039575427157653927669,52728319505612554616109154570709065358779880697251731838206843628919066236833,0.001,0.002,0.998,0.999,1.001,-0.0009999999999998899,0.001,0.001,0.002,-0.00299999999999989,False,NO_OPPORTUNITY,
2026-09-21T17:32:52.442733+00:00,Will Adam Schiff win the 2028 US Presidential Election?,41714979268040478071540687092470339003658632436860166518888808949878005742810,64861611938661374970167075583118094920857040813468137850797111348162445000117,,0.001,0.999,,,,,,,,False,INCOMPLETE,missing_no_ask
2026-09-21T17:32:52.578471+00:00,Will Josh Stein win the 2028 US Presidential Election?,81914651028896069221591777664987513664858213907907450367169656205040430609207,65690056973061661242675346311703362078774633474188031871609738459615961194811,,0.001,0.999,,,,,,,,False,INCOMPLETE,missing_no_ask
2026-09-21T17:32:52.714572+00:00,Will Alex Padilla win the 2028 US Presidential Election?,111275251472058072508619811663710362197823477418115657686883100870313266336765,17525279555198427422522944312175513306451262897003545478403196837987378558377,,0.001,0.999,,,,,,,,False,INCOMPLETE,missing_no_ask
2026-09-21T17:32:52.835496+00:00,Will Candace Owens win the 2028 US Presidential Election?,30592713517693064640872287798282181889924970160995509574203628557763502328846,63747459676140983983119370335862836972776944721638042677139477092813941329379,,0.001,0.999,,,,,,,,False,INCOMPLETE,missing_no_ask
2026-09-21T17:32:53.032200+00:00,Will Tim Scott win the 2028 US Presidential Election?,24908228760416922213612434617001183346078469158297998009944252494961344688838,11859092901364772208765529642173057538268245606218298881278208061029457183888,,0.001,0.999,,,,,,,,False,INCOMPLETE,missing_no_ask
2026-09-21T17:32:53.169667+00:00,Will Mike Johnson win the 2028 US Presidential Election?,12167445601241038494598627746141164571603283042691642667221433294800793091205,9840968653599928014975758860003361924335058077946108821235343614820040422707,,0.001,0.999,,,,,,,,False,INCOMPLETE,missing_no_ask
2026-09-21T17:32:53.351089+00:00,Will Doug Burgum win the 2028 US Presidential Election?,94314941650039047289265493612932677665453822154521043846008907983710285812703,95884527968430507361099486487437375025232177441474571920519522278338971837411,,0.001,0.999,,,,,,,,False,INCOMPLETE,missing_no_ask
