timestamp,question,yes_token,no_token,yes_bid,yes_ask,no_bid,no_ask,combined_yes_no_ask,gross_edge,fee_cost,slippage_cost,total_cost,net_edge,qualified_opportunity,status,error,yes_move,no_move,gross_edge_move,net_edge_move,yes_move_abs,no_move_abs,gross_edge_move_abs,signal
2026-09-21 14:45:23.423759+00:00,Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,0.004,0.005,0.995,0.996,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:46:40.144890+00:00,Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,0.004,0.005,0.995,0.996,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:48:37.980178+00:00,Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,0.004,0.005,0.995,0.996,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:54:33.145114+00:00,Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,0.004,0.005,0.995,0.996,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:15:54.472856+00:00,Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,0.004,0.005,0.995,0.996,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:35:46.258161+00:00,Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,0.004,0.005,0.995,0.996,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:40:34.078990+00:00,Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,0.004,0.005,0.995,0.996,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:45:32.234189+00:00,Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,0.004,0.005,0.995,0.996,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:50:40.566678+00:00,Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,0.004,0.005,0.995,0.996,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:52:34.349366+00:00,Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,0.004,0.005,0.995,0.996,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:53:52.068937+00:00,Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,0.004,0.005,0.995,0.996,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:55:10.102255+00:00,Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,0.004,0.005,0.995,0.996,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:56:27.805641+00:00,Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,0.004,0.005,0.995,0.996,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:57:45.592643+00:00,Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,0.004,0.005,0.995,0.996,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:59:02.071099+00:00,Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,0.004,0.005,0.995,0.996,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 16:00:18.331630+00:00,Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,0.004,0.005,0.995,0.996,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 16:01:36.002234+00:00,Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,0.004,0.005,0.995,0.996,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 16:02:53.617203+00:00,Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,0.004,0.005,0.995,0.996,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 16:04:11.276192+00:00,Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,0.004,0.005,0.995,0.996,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 13:38:54.555835+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,,,,,,,,NO_SIGNAL
2026-09-21 14:16:23.708438+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:17:41.466279+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:18:59.627903+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:20:19.302182+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:21:37.839133+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:22:56.974580+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:24:14.868784+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:25:35.513318+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:26:54.490319+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:28:12.726160+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:29:32.230034+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:30:51.943354+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:32:14.527005+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:33:33.764268+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:34:51.281414+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:36:09.568107+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:37:29.350482+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:38:47.507572+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:40:06.458614+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:41:25.381984+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:42:45.086340+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:44:05.664065+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:45:23.265872+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:46:39.992589+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:48:37.834647+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:54:32.984606+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:15:54.314280+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:35:46.117853+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:40:33.921763+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:45:31.988114+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:50:40.427092+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:52:34.192350+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:53:51.937593+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:55:09.957685+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:56:27.658282+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:57:45.400614+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 15:59:01.873907+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 16:00:18.215488+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 16:01:35.865141+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 16:02:53.449844+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 16:04:11.030253+00:00,Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,0.011,0.014,0.986,0.989,1.003,-0.0029999999999998,0.001,0.001,0.002,-0.0049999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 13:38:48.143349+00:00,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,40963724357262746498642320898188195118391211877976821531149510360187173789737,14959910401705469574520698331840889689202579612030624016640567510369602599866,0.011,0.012,0.988,0.989,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,,,,,,,,NO_SIGNAL
2026-09-21 14:16:17.873797+00:00,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,40963724357262746498642320898188195118391211877976821531149510360187173789737,14959910401705469574520698331840889689202579612030624016640567510369602599866,0.011,0.012,0.988,0.989,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:17:35.883057+00:00,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,40963724357262746498642320898188195118391211877976821531149510360187173789737,14959910401705469574520698331840889689202579612030624016640567510369602599866,0.011,0.012,0.988,0.989,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:18:53.749256+00:00,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,40963724357262746498642320898188195118391211877976821531149510360187173789737,14959910401705469574520698331840889689202579612030624016640567510369602599866,0.011,0.012,0.988,0.989,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:20:13.554497+00:00,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,40963724357262746498642320898188195118391211877976821531149510360187173789737,14959910401705469574520698331840889689202579612030624016640567510369602599866,0.011,0.012,0.988,0.989,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
2026-09-21 14:21:32.068941+00:00,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,40963724357262746498642320898188195118391211877976821531149510360187173789737,14959910401705469574520698331840889689202579612030624016640567510369602599866,0.011,0.012,0.988,0.989,1.001,-0.0009999999999998,0.001,0.001,0.002,-0.0029999999999998,False,NO_OPPORTUNITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SIGNAL
